,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track.num_samples,track.duration,track.offset_seconds,track.window_seconds,track.analysis_sample_rate,track.analysis_channels,track.end_of_fade_in,track.start_of_fade_out,track.loudness,track.tempo,track.tempo_confidence,track.time_signature,track.time_signature_confidence,track.key,track.key_confidence,track.mode,track.mode_confidence,identity,Song_Name
42,0.509,0.627,1,-7.539,1,0.334,0.074,0.0,0.365,0.274,81.074,175683,4,3873803,175.68268,0,0,22050,1,0.0,170.08035,-7.539,81.074,0.11,4,0.853,1,0.55,1,0.489,9,Drake
43,0.843,0.485,10,-8.735,0,0.195,0.181,0.0675,0.107,0.689,100.053,192418,4,4242811,192.41772,0,0,22050,1,0.0,176.75029,-8.735,100.053,0.372,4,1.0,10,0.542,0,0.517,9,Fountains (with Tems)
44,0.882,0.773,8,-3.295,0,0.397,0.0534,0.0,0.32,0.515,88.047,148480,4,3273973,148.4795,0,0,22050,1,0.0,140.49814,-3.295,88.047,0.075,4,1.0,8,0.684,0,0.541,9,Drake
45,0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,3,5056143,229.30354,0,0,22050,1,0.0,224.73433,-6.77,177.693,0.119,3,1.0,8,0.505,1,0.586,9,Get Along Better
46,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,4,5242067,237.73546,0,0,22050,1,0.22649,232.80327,-5.831,142.037,0.221,4,1.0,2,0.3,0,0.316,9,Life Is Good (feat. Drake)
47,0.808,0.539,1,-9.338,1,0.389,0.00343,1.13e-05,0.19,0.264,140.095,133840,4,2951172,133.84,0,0,22050,1,0.4561,129.54413,-9.338,140.095,0.814,4,0.836,1,0.477,1,0.348,9,Drake
48,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154,4,3928292,178.15382,0,0,22050,1,0.07424,178.15384,-6.959,129.895,0.382,4,1.0,0,0.019,0,0.22,9,What’s Next
49,0.658,0.611,1,-11.924,1,0.385,0.0424,0.0,0.222,0.352,145.067,155173,4,3421566,155.17307,0,0,22050,1,0.2673,138.59991,-11.924,145.067,0.231,4,0.979,1,0.643,1,0.568,9,Drake
0,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4,4718550,213.9932,0,0,22050,1,0.0,197.9501,-5.628,79.882,0.132,4,0.972,11,0.649,0,0.619,10,Trip
1,0.673,0.564,5,-7.231,0,0.0458,0.034,0.0,0.105,0.141,107.071,235673,4,5196585,235.67279,0,0,22050,1,0.0,225.53542,-7.231,107.071,0.589,4,0.99,5,0.84,0,0.549,10,Anymore
2,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4,5646205,256.06372,0,0,22050,1,0.0,256.06372,-5.107,81.965,0.481,4,0.985,10,0.451,0,0.606,10,Boo'd Up
3,0.608,0.416,5,-7.913,0,0.0494,0.18,0.0,0.353,0.246,122.226,189133,4,4170390,189.13333,0,0,22050,1,0.0,189.13333,-7.913,122.226,0.169,4,0.393,5,0.213,0,0.359,10,"10,000 Hours"
4,0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,217801,4,4802521,217.8014,0,0,22050,1,4.25506,211.97498,-5.947,157.218,0.008,4,1.0,4,0.579,0,0.497,10,Not Another Love Song
5,0.734,0.511,0,-4.905,0,0.0592,0.148,0.0,0.29,0.727,124.995,206947,4,4563174,206.94667,0,0,22050,1,0.0,204.5794,-4.905,124.995,0.454,4,1.0,0,0.357,0,0.512,10,What You Did (feat. Ella Mai)
6,0.608,0.494,5,-7.559,0,0.0523,0.127,0.0,0.235,0.51,89.771,194195,4,4282001,194.19505,0,0,22050,1,0.0,191.1873,-7.559,89.771,0.446,4,1.0,5,0.865,0,0.716,10,Surface
7,0.649,0.478,7,-7.503,0,0.0481,0.274,0.0,0.176,0.151,99.967,264098,4,5823360,264.09796,0,0,22050,1,0.0,264.09796,-7.503,99.967,0.524,4,0.998,7,0.267,0,0.424,10,She Don't (feat. Ty Dolla $Ign)
8,0.813,0.612,0,-4.51,0,0.103,0.439,0.0,0.127,0.384,101.058,229387,4,5057976,229.38667,0,0,22050,1,0.0,229.38667,-4.51,101.058,0.274,4,1.0,0,0.0,0,0.164,10,Good Bad
9,0.356,0.388,9,-8.532,1,0.0652,0.782,0.0,0.109,0.573,175.123,197183,4,4347878,197.18268,0,0,22050,1,0.0,186.8858,-8.532,175.123,0.101,4,1.0,9,0.062,1,0.296,10,Naked - Bonus Track
10,0.545,0.843,10,-3.726,0,0.0814,0.166,0.0,0.0844,0.242,82.008,239341,4,5277473,239.34119,0,0,22050,1,0.0,233.40698,-3.726,82.008,0.303,4,1.0,10,0.445,0,0.633,10,Boo'd Up
11,0.358,0.381,9,-8.601,1,0.0581,0.797,0.0,0.109,0.581,171.479,197183,4,4347878,197.18268,0,0,22050,1,0.0,186.8858,-8.601,171.479,0.186,4,0.622,9,0.207,1,0.374,10,Naked - Bonus Track
12,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,201609,1,4445480,201.60907,0,0,22050,1,0.0,201.60907,-6.008,95.11,0.049,1,0.508,4,0.115,0,0.253,10,Shot Clock
13,0.657,0.711,0,-5.355,1,0.374,0.0135,0.0,0.221,0.368,86.957,221522,4,4884570,221.52245,0,0,22050,1,0.0,218.65651,-5.355,86.957,0.318,4,1.0,0,0.395,1,0.524,10,24/7 (feat. Ella Mai)
14,0.599,0.425,5,-8.118,0,0.0465,0.185,2.32e-06,0.18,0.248,122.204,227320,4,5012406,227.32,0,0,22050,1,0.0,227.32,-8.118,122.204,0.348,4,0.405,5,0.181,0,0.333,10,"10,000 Hours"
15,0.812,0.46,5,-6.316,1,0.173,0.0994,0.0,0.114,0.193,100.042,191981,4,4233182,191.98103,0,0,22050,1,0.0,191.98105,-6.316,100.042,0.466,4,1.0,5,0.124,1,0.192,10,My Way
16,0.651,0.618,0,-5.343,1,0.387,0.199,0.0,0.123,0.451,99.2,184959,4,4078341,184.95879,0,0,22050,1,0.0,184.95877,-5.343,99.2,0.378,4,0.989,0,0.355,1,0.416,10,Sauce
17,0.397,0.843,10,-3.726,0,0.0987,0.158,0.0,0.0844,0.22,81.201,239341,4,5277473,239.34119,0,0,22050,1,0.0,233.40698,-3.726,81.201,0.326,4,0.905,10,0.463,0,0.628,10,Boo'd Up
18,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720,4,4403835,199.72041,0,0,22050,1,0.19383,190.65324,-5.076,99.956,0.684,4,1.0,2,0.306,1,0.371,10,Don't Waste My Time (feat. Ella Mai)
19,0.685,0.502,4,-6.167,0,0.208,0.637,2.29e-06,0.146,0.439,104.859,201609,4,4445480,201.60907,0,0,22050,1,0.0,201.60907,-6.167,104.859,0.327,4,1.0,4,0.278,0,0.339,10,Shot Clock
20,0.665,0.682,4,-4.912,0,0.0603,0.045,0.0,0.104,0.0904,96.951,279549,4,6164049,279.5487,0,0,22050,1,0.0,275.34222,-4.912,96.951,0.55,4,1.0,4,0.498,0,0.456,10,Dangerous
21,0.656,0.616,5,-4.668,1,0.0392,0.17,0.0,0.219,0.269,98.871,179411,4,3956010,179.41087,0,0,22050,1,0.0,179.41089,-4.668,98.871,0.176,4,0.993,5,0.752,1,0.537,10,Whatchamacallit (feat. Chris Brown)
22,0.516,0.813,2,-5.74,1,0.331,0.0721,0.0,0.0586,0.59,99.821,267784,4,5904628,267.78357,0,0,22050,1,0.20336,257.85178,-5.74,99.821,0.453,4,0.847,2,0.081,1,0.248,10,Don't Waste My Time (feat. Ella Mai) - Da Sauce Remix
23,0.521,0.468,5,-9.499,0,0.419,0.194,0.0,0.239,0.415,180.845,162880,4,3591504,162.88,0,0,22050,1,0.19093,156.90884,-9.499,180.845,0.124,4,0.949,5,0.434,0,0.415,10,Lay Up
24,0.395,0.456,7,-5.358,1,0.0456,0.432,0.0,0.108,0.0608,103.85,181644,4,4005253,181.64413,0,0,22050,1,0.0,175.26422,-5.358,103.85,0.145,4,1.0,7,0.391,1,0.564,10,Everything (feat. John Legend)
25,0.627,0.594,7,-8.306,1,0.0479,0.256,0.0,0.373,0.388,101.007,197093,4,4345908,197.09332,0,0,22050,1,0.29048,183.10095,-8.306,101.007,0.635,4,0.94,7,0.636,1,0.596,10,Put It All on Me (feat. Ella Mai)
26,0.516,0.252,2,-13.232,0,0.175,0.499,0.00973,0.166,0.141,109.183,89443,4,1972224,89.44327,0,0,22050,1,0.12753,85.65841,-13.232,109.183,0.0,4,0.904,2,0.577,0,0.548,10,"Old Dog, New Bitch"
27,0.728,0.487,8,-7.559,1,0.122,0.079,0.0,0.204,0.371,99.983,210826,4,4648710,210.82585,0,0,22050,1,0.0,210.82585,-7.559,99.983,0.269,4,1.0,8,0.527,1,0.62,10,Makes Me Wonder
28,0.604,0.551,10,-5.768,0,0.0478,0.406,0.0,0.395,0.423,76.067,236384,4,5212269,236.38408,0,0,22050,1,0.0,236.38408,-5.768,76.067,0.368,4,0.907,10,0.542,0,0.544,10,Gut Feeling (feat. H.E.R.)
29,0.498,0.571,5,-5.338,0,0.101,0.0381,7.2e-05,0.118,0.504,93.763,196560,4,4334148,196.56,0,0,22050,1,0.0,193.36998,-5.338,93.763,0.346,4,1.0,5,0.798,0,0.655,10,Piece of Me (feat. Ella Mai)
30,0.565,0.607,11,-5.627,0,0.118,0.226,0.0,0.107,0.369,80.852,213993,4,4718550,213.9932,0,0,22050,1,0.0,197.9501,-5.627,80.852,0.138,4,0.989,11,0.727,0,0.68,10,Trip
31,0.539,0.779,10,-5.107,0,0.0541,0.0863,0.0,0.078,0.232,81.934,256064,4,5646205,256.06372,0,0,22050,1,0.0,256.06372,-5.107,81.934,0.5,4,0.994,10,0.548,0,0.637,10,Boo'd Up
32,0.573,0.775,10,-5.168,0,0.0581,0.0863,0.0,0.0861,0.217,81.949,256027,4,5645388,256.02667,0,0,22050,1,0.0,256.02667,-5.168,81.949,0.332,4,0.985,10,0.534,0,0.639,10,Boo'd Up
33,0.717,0.6,11,-5.68,0,0.0728,0.213,0.0,0.138,0.391,81.047,217118,4,4787460,217.11836,0,0,22050,1,0.06281,197.9501,-5.68,81.047,0.188,4,0.996,11,0.612,0,0.597,10,Trip
34,0.705,0.655,6,-4.629,1,0.0321,0.213,5.53e-06,0.379,0.588,96.971,180496,4,3979934,180.49586,0,0,22050,1,0.0,180.49588,-4.629,96.971,0.477,4,1.0,6,0.301,1,0.405,10,Nobody Else
35,0.699,0.554,4,-5.527,0,0.0472,0.131,0.0,0.0934,0.24,100.054,223280,3,4923324,223.28,0,0,22050,1,0.19193,219.3473,-5.527,100.054,0.477,3,0.313,4,0.635,0,0.619,10,Who Knew
36,0.684,0.443,7,-10.518,1,0.175,0.243,0.0,0.18,0.332,101.508,200960,4,4431168,200.96,0,0,22050,1,0.0,196.81235,-10.518,101.508,0.013,4,1.0,7,0.425,1,0.641,10,Don't Want You
37,0.713,0.4,10,-8.551,0,0.141,0.0442,3.98e-06,0.104,0.0399,114.976,253520,4,5590116,253.52,0,0,22050,1,0.13365,248.69733,-8.551,114.976,0.137,4,0.949,10,0.723,0,0.692,10,Down
38,0.736,0.447,5,-7.216,0,0.0896,0.53,2.54e-06,0.12,0.285,81.007,251990,4,5556386,251.9903,0,0,22050,1,3.92998,246.61914,-7.216,81.007,0.578,4,1.0,5,0.561,0,0.565,10,Close
39,0.527,0.543,4,-4.996,0,0.0589,0.112,1.71e-06,0.355,0.397,106.706,251497,4,5545507,251.49692,0,0,22050,1,0.0663,249.21977,-4.996,106.706,0.309,4,0.79,4,0.638,0,0.509,10,Own It
40,0.654,0.472,4,-8.928,0,0.161,0.0793,0.0,0.0921,0.445,145.692,237244,4,5231232,237.24408,0,0,22050,1,0.22435,230.58575,-8.928,145.692,0.414,4,0.996,4,0.437,0,0.415,10,A Thousand Times
41,0.598,0.405,5,-8.155,0,0.0464,0.203,0.0,0.311,0.244,122.144,230240,4,5076792,230.24,0,0,22050,1,0.238,225.84889,-8.155,122.144,0.28,4,0.5,5,0.158,0,0.321,10,"10,000 Hours"
42,0.822,0.454,5,-6.425,1,0.184,0.109,0.0,0.115,0.229,100.039,191981,4,4233182,191.98103,0,0,22050,1,0.0,191.98105,-6.425,100.039,0.45,4,1.0,5,0.278,1,0.269,10,My Way
43,0.642,0.614,4,-5.335,0,0.394,0.211,0.0,0.123,0.43,99.572,184959,4,4078341,184.95879,0,0,22050,1,0.0,184.95877,-5.335,99.572,0.256,4,0.992,4,0.455,0,0.479,10,Sauce
44,0.752,0.552,7,-7.46,0,0.113,0.175,0.0,0.0931,0.348,145.978,157808,4,3479672,157.80824,0,0,22050,1,0.0,157.80826,-7.46,145.978,0.026,4,0.555,7,0.599,0,0.818,10,Ella Mai
45,0.619,0.575,5,-7.24,0,0.0531,0.0355,0.0,0.0996,0.138,106.702,235673,4,5196585,235.67279,0,0,22050,1,0.0,225.53542,-7.24,106.702,0.463,4,0.992,5,0.462,0,0.364,10,Anymore
46,0.588,0.644,2,-7.523,0,0.227,0.6,0.0,0.647,0.102,97.183,244802,4,5397878,244.80173,0,0,22050,1,0.0,241.56299,-7.523,97.183,0.375,4,1.0,2,0.63,0,0.686,10,Tiiied (feat. 6LACK & Ella Mai)
47,0.856,0.547,8,-9.457,1,0.288,0.027,0.0539,0.103,0.123,149.979,104762,4,2310001,104.76195,0,0,22050,1,2.70512,101.18095,-9.457,149.979,0.52,4,1.0,8,0.336,1,0.518,10,Ella Mai
48,0.522,0.592,8,-2.982,0,0.0344,0.0348,0.0,0.365,0.256,135.88,210564,3,4642935,210.56395,0,0,22050,1,0.0,206.33832,-2.982,135.88,0.107,3,0.924,8,0.715,0,0.644,10,Love Me Like That (Champion Love)
49,0.956,0.476,1,-10.146,1,0.319,0.00183,0.0,0.135,0.893,108.057,109087,4,2405376,109.08735,0,0,22050,1,0.0,104.9658,-10.146,108.057,0.951,4,0.885,1,0.837,1,0.76,10,Ella Mai
0,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,4,4636786,210.28508,0,0,22050,1,0.0,204.38203,-5.732,110.134,0.047,4,1.0,0,0.054,0,0.323,11,Chanel
1,0.554,0.334,0,-11.619,1,0.0384,0.392,0.0,0.0858,0.323,145.984,173840,3,3833169,173.83986,0,0,22050,1,2.44971,168.9658,-11.619,145.984,0.058,3,1.0,0,0.876,1,0.857,11,Frank Ocean
2,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3,4068588,184.51646,0,0,22050,1,0.0,171.1659,-7.45,159.738,0.183,3,1.0,9,0.413,1,0.378,11,Pink + White
3,0.902,0.422,2,-13.68,0,0.112,0.47,6.22e-06,0.112,0.449,120.015,165042,4,3639168,165.04163,0,0,22050,1,0.0,152.07909,-13.68,120.015,0.58,4,1.0,2,0.744,0,0.56,11,"Frank Ocean ""Thinking About You"""
4,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151,4,6772684,307.1512,0,0,22050,1,0.0,302.57922,-9.362,89.815,0.063,4,1.0,5,0.315,0,0.447,11,Nights
5,0.565,0.388,7,-9.479,1,0.366,0.501,6.36e-06,0.0847,0.555,83.831,221647,4,4887317,221.64703,0,0,22050,1,0.0,216.62476,-9.479,83.831,0.391,4,0.989,7,0.696,1,0.676,11,Frank Ocean
6,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4,5494663,249.19107,0,0,22050,1,0.0,242.90974,-9.579,116.362,0.422,4,0.927,9,0.268,0,0.373,11,Ivy
7,0.532,0.363,2,-9.191,1,0.0304,0.592,0.0,0.329,0.331,77.129,165384,4,3646713,165.3838,0,0,22050,1,0.24381,160.68208,-9.191,77.129,0.163,4,0.86,2,0.483,1,0.618,11,Frank Ocean
8,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680,4,2947644,133.68,0,0,22050,1,0.0,133.68,-7.425,158.037,0.712,4,0.714,7,0.518,1,0.801,11,In My Room
9,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653,4,5637156,255.65334,0,0,22050,1,0.0,255.65334,-7.042,90.034,0.122,4,1.0,0,0.375,1,0.267,11,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)
10,0.756,0.531,3,-8.485,1,0.0942,0.049,0.00404,0.133,0.377,93.499,302707,4,6674682,302.70667,0,0,22050,1,0.45914,292.17087,-8.485,93.499,0.452,4,1.0,3,0.064,1,0.428,11,Novacane - Edited Version
11,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,4426464,200.74667,0,0,22050,1,0.1102,198.65833,-11.195,129.83,0.688,4,1.0,0,0.627,1,0.64,11,Thinkin Bout You
12,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4,5089433,230.8133,0,0,22050,1,0.0,230.8133,-3.299,104.066,0.51,4,1.0,1,0.257,0,0.45,11,Slide (feat. Frank Ocean & Migos)
13,0.425,0.687,3,-16.434,0,0.34,0.226,0.0,0.0852,0.761,142.861,215480,4,4751328,215.47974,0,0,22050,1,0.0,200.24889,-16.434,142.861,0.222,4,0.966,3,0.646,0,0.461,11,Frank Ocean Playing in Heaven
14,0.444,0.0924,0,-15.605,1,0.0366,0.784,0.0,0.304,0.219,108.917,248808,4,5486210,248.80771,0,0,22050,1,0.0,226.12172,-15.605,108.917,0.067,4,0.961,0,0.925,1,0.823,11,White Ferrari
15,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,4,3923184,177.92218,0,0,22050,1,0.0,170.03973,-12.561,109.698,0.087,4,0.615,6,0.672,1,0.707,11,Godspeed
16,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4,6666744,302.34668,0,0,22050,1,0.33683,292.0838,-9.112,93.51,0.499,4,1.0,3,0.055,1,0.43,11,Novacane
17,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4,5161758,234.09332,0,0,22050,1,0.17383,231.39845,-4.892,123.061,0.914,4,1.0,8,0.0,1,0.322,11,Lost
18,0.572,0.209,8,-10.413,1,0.0313,0.765,0.0,0.356,0.446,80.069,249668,4,5505177,249.6679,0,0,22050,1,2.20009,241.65007,-10.413,80.069,0.225,4,0.471,8,0.344,1,0.537,11,Self Control
19,0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,253387,4,5587176,253.38667,0,0,22050,1,0.09293,253.38667,-6.495,83.375,0.122,4,1.0,8,0.666,0,0.461,11,She
20,0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493,304760,4,6719958,304.76,0,0,22050,1,4.33633,299.37488,-8.241,60.493,0.21,4,1.0,3,0.267,0,0.234,11,Super Rich Kids
21,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4,4298280,194.93333,0,0,22050,1,0.0,189.01044,-10.402,130.09,0.278,4,1.0,8,0.54,0,0.46,11,Where This Flower Blooms (feat. Frank Ocean)
22,0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391,262360,4,5785038,262.36,0,0,22050,1,0.24957,252.041,-11.674,135.391,0.034,4,0.824,11,0.207,0,0.275,11,Purity (feat. Frank Ocean)
23,0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811,314075,4,6925355,314.07507,0,0,22050,1,0.0,304.4194,-9.637,137.811,0.368,4,1.0,8,0.245,1,0.357,11,Nikes
24,0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,277521,4,6119331,277.5207,0,0,22050,1,0.06367,270.57053,-7.247,147.981,0.124,4,1.0,2,0.0,1,0.401,11,Biking
25,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4,5089434,230.81332,0,0,22050,1,0.0,230.81334,-3.299,104.066,0.51,4,1.0,1,0.257,0,0.45,11,Slide (feat. Frank Ocean & Migos)
26,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,272507,4,6008772,272.50668,0,0,22050,1,0.0,272.50665,-7.509,92.78,0.231,4,1.0,8,0.05,0,0.34,11,No Church In The Wild
27,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82e-06,0.161,0.246,124.027,257380,4,5675237,257.38037,0,0,22050,1,0.0,241.8184,-10.631,124.027,0.059,4,0.778,5,0.268,0,0.372,11,Solo
28,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,188324,3,4152540,188.3238,0,0,22050,1,0.06381,173.01189,-13.216,77.349,0.113,3,0.984,0,0.517,1,0.631,11,Moon River
29,0.716,0.568,2,-8.904,1,0.212,0.278,1.98e-06,0.385,0.905,136.894,205800,4,4537890,205.8,0,0,22050,1,0.06005,197.90367,-8.904,136.894,0.173,4,1.0,2,0.555,1,0.614,11,Sunday (feat. Frank Ocean)
30,0.377,0.255,4,-11.165,0,0.0387,0.975,0.000208,0.102,0.37,125.004,334570,5,7377269,334.57,0,0,22050,1,0.20948,315.76236,-11.165,125.004,0.062,5,0.183,4,0.726,0,0.656,11,Seigfried
31,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,592920,4,13073886,592.92,0,0,22050,1,0.0,583.2853,-6.104,107.989,0.13,4,0.962,5,0.391,0,0.613,11,Pyramids
32,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,268893,4,5929098,268.89334,0,0,22050,1,0.0,262.71057,-10.223,122.981,0.322,4,1.0,4,0.75,0,0.57,11,DHL
33,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238,4,5363403,243.23824,0,0,22050,1,0.15723,234.4751,-11.925,139.886,0.508,4,0.977,2,0.394,1,0.847,11,Provider
34,0.443,0.576,1,-8.695,0,0.201,0.0709,0.0197,0.41,0.127,151.835,438493,4,9668778,438.49332,0,0,22050,1,0.0,420.68753,-8.695,151.835,0.191,4,0.828,1,0.5,0,0.468,11,"PartyIsntOver/Campfire/Bimmer (feat. Frank Ocean, feat. Laetitia Sadier, feat. Laetitia Sadier & Frank Ocean)"
35,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3,5927334,268.81332,0,0,22050,1,0.0,268.81332,-11.012,176.569,0.05,3,0.959,11,0.943,0,0.785,11,Pink Matter
36,0.653,0.668,0,-8.183,1,0.0881,0.00116,0.00269,0.0731,0.711,160.048,257187,4,5670966,257.18668,0,0,22050,1,0.37723,244.08237,-8.183,160.048,0.079,4,0.998,0,0.535,1,0.474,11,Swim Good
37,0.51,0.0671,3,-12.163,0,0.0689,0.744,0.0,0.166,0.197,106.017,122933,3,2710680,122.93333,0,0,22050,1,0.22621,114.48599,-12.163,106.017,0.085,3,0.701,3,0.068,0,0.333,11,White (feat. Frank Ocean)
38,0.35,0.12,3,-11.104,0,0.0393,0.982,0.000289,0.103,0.121,68.995,202200,4,4458510,202.2,0,0,22050,1,0.1507,195.75002,-11.104,68.995,0.072,4,0.703,3,0.5,0,0.629,11,Cayendo (Side A - Acoustic)
39,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,4,4296222,194.84,0,0,22050,1,0.08712,188.89433,-7.818,95.003,0.318,4,0.993,6,0.072,0,0.424,11,Forrest Gump
40,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,175453,4,3868746,175.45332,0,0,22050,1,0.13356,166.76572,-7.684,83.331,0.207,4,0.977,9,0.919,1,0.793,11,Bad Religion
41,0.479,0.558,11,-6.074,1,0.179,0.227,0.0,0.0808,0.8,83.465,262680,4,5792094,262.68,0,0,22050,1,3.28562,262.68,-6.074,83.465,0.082,4,1.0,11,0.474,1,0.531,11,Sweet Life
42,0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,255413,4,5631864,255.41333,0,0,22050,1,0.0,247.30412,-5.606,133.993,0.801,4,1.0,8,0.532,0,0.47,11,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)"
43,0.429,0.736,5,-8.017,1,0.222,0.0696,0.0,0.0852,0.379,89.262,224147,4,4942434,224.14667,0,0,22050,1,0.10993,224.14667,-8.017,89.262,0.239,4,0.99,5,0.439,1,0.321,11,Crack Rock
44,0.599,0.673,1,-8.363,1,0.566,0.229,3.77e-05,0.066,0.262,148.044,276387,4,6094326,276.38666,0,0,22050,1,0.0,271.56897,-8.363,148.044,0.26,4,1.0,1,0.395,1,0.432,11,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)"
45,0.423,0.294,5,-13.673,0,0.0593,0.882,5.43e-06,0.0981,0.401,129.146,184600,4,4070440,184.60045,0,0,22050,1,0.0,173.24408,-13.673,129.146,0.356,4,0.703,5,0.356,0,0.376,11,Skyline To
46,0.827,0.673,5,-8.401,0,0.23,0.192,0.00136,0.146,0.779,78.007,85754,4,1890879,85.75415,0,0,22050,1,0.0,77.82168,-8.401,78.007,0.219,4,1.0,5,0.334,0,0.208,11,Close To You
47,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,148760,4,3280158,148.76,0,0,22050,1,0.10463,142.21062,-7.809,125.017,0.871,4,1.0,7,0.656,1,0.603,11,Sierra Leone
48,0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,255413,4,5631864,255.41333,0,0,22050,1,0.0,247.30412,-5.606,133.993,0.801,4,1.0,8,0.532,0,0.47,11,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)"
49,0.444,0.152,8,-12.87,0,0.0471,0.953,8.85e-05,0.0966,0.227,115.95,231040,1,5094432,231.04,0,0,22050,1,0.16798,224.73433,-12.87,115.95,0.043,1,0.768,8,0.473,0,0.574,11,Dear April (Side A - Acoustic)
0,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4,4626777,209.83116,0,0,22050,1,0.81805,205.06122,-10.209,75.24,0.127,4,1.0,7,0.165,1,0.29,12,Best Part (feat. H.E.R.)
1,0.635,0.709,10,-6.195,0,0.0482,0.246,5.24e-05,0.124,0.191,80.426,227560,4,5017698,227.56,0,0,22050,1,2.85025,214.04735,-6.195,80.426,0.293,4,0.997,10,0.155,0,0.354,12,Damage
2,0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,209400,4,4617270,209.4,0,0,22050,1,0.09823,204.34142,-10.219,75.208,0.15,4,1.0,4,0.018,0,0.201,12,Best Part (feat. Daniel Caesar)
3,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,218210,4,4811534,218.21016,0,0,22050,1,0.11415,211.58023,-7.867,88.967,0.382,4,1.0,4,0.478,0,0.441,12,p r i d e . i s . t h e . d e v i l (with Lil Baby)
4,0.662,0.655,4,-7.878,0,0.0389,0.00991,0.000191,0.142,0.291,109.972,178933,4,3945480,178.93333,0,0,22050,1,0.0,159.37596,-7.878,109.972,0.738,4,1.0,4,0.582,0,0.533,12,U
